multiplier,best_threshold,best_expected_value,best_approval_rate
0.8,0.5800000000000001,-83.39999999999986,0.7864192656928544
1.0,0.5800000000000001,-21.0,0.7864192656928544
1.2,0.5800000000000001,41.40000000000009,0.7864192656928544
